depth,seed,month_index,layer,strength_raw,strength,polar_shift_raw,polar_shift_rad,phase_raw,phase_shift_rad,phase_shift_deg,fixed_phase_rad,learned_phase_unwrapped_rad,learned_phase_wrapped_rad
6,42,1,5,-0.20835073248601166,0.794612658795945,-0.4072471943197984,-0.60653599478344,-0.21095225689749553,-0.05442227729519159,-3.1181668005051235,0.5235987755982988,0.4691764983031072,0.4691764983031072
6,42,2,5,-0.7779260833276143,0.34848528002884116,0.11914860007292406,0.18627752706954487,-0.7346381777101568,-0.16385886012673423,-9.388421121086362,1.0471975511965976,0.8833386910698634,0.8833386910698634
6,42,3,5,-0.3100525583313125,0.6995150893197932,0.12588581845137395,0.1967030107605598,-0.4467057555529199,-0.10974299771440334,-6.287810600149151,1.5707963267948966,1.4610533290804932,1.4610533290804932
6,42,4,5,-0.5427266511151412,0.504950835468476,0.07314180236847342,0.11468643383714933,-0.11380084032859235,-0.029665040423729964,-1.6996816153647063,2.0943951023931953,2.0647300619694655,2.0647300619694655
6,42,5,5,-0.2150475758403729,0.7882072209087745,-0.07424745951810824,-0.11641379771931974,0.7174964293740104,0.16109986028251416,9.230342074335299,2.6179938779914944,2.7790937382740086,2.7790937382740086
6,42,6,5,-0.37178137135302586,0.6444511236303817,0.031576651227045546,0.04958400903300053,-0.013139916884204366,-0.0034398242279078646,-0.19708741052596765,3.141592653589793,3.138152829361885,3.138152829361885
6,42,7,5,-0.14916540194738215,0.8519311653309023,0.01687165983329602,0.026499426961161657,-0.26079377052177727,-0.06676874593271233,-3.8255673453256978,3.665191429188092,3.5984226832553796,3.5984226832553796
6,42,8,5,-0.5242028664563574,0.5190627227081472,-0.1780118842790099,-0.27670381833156993,-0.2657547647795383,-0.0679815082396014,-3.8950535070629915,4.1887902047863905,4.120808696546789,4.120808696546789
6,42,9,5,-0.7578235366734872,0.36020680915376035,0.03630708851967523,0.057005994961264635,-0.9076109335266344,-0.18849126602427652,-10.799754018268693,4.71238898038469,4.523897714360413,4.523897714360413
6,42,10,5,-1.1181924441019373,0.19306072843226907,-0.014379743201955461,-0.02258609106185186,1.0059963127059608,0.20004116756530818,11.461514630361453,5.235987755982989,5.436028923548297,5.436028923548297
