encoding,depth,seed,tau,n_pairs,mean_fidelity,std_fidelity_over_time,median_fidelity,min_fidelity,max_fidelity,mean_infidelity,mean_log_fidelity,geometric_mean_fidelity,mean_fidelity_over_haar,median_fidelity_over_haar
ry,4,46,12,93,0.0002251805266141,0.0007246242973074,6.409749917618984e-05,9.613419191464382e-07,0.0061336604060683,0.999774819473386,-9.648305966144706,6.453479862093872e-05,3.689357748045665,1.0501734265026943
ry,5,42,12,93,9.520271939447573e-05,0.0001690614535882,5.708497447171592e-05,8.984118080890779e-07,0.0015116031468583,0.9999047972806056,-9.968706670990734,4.684310785484927e-05,1.55980135455909,0.9352802217445936
ry,5,43,12,93,0.0001084142686586,0.0002110049777424,4.478865960128672e-05,4.47288800964135e-07,0.0013222277456857,0.9998915857313416,-10.088942065413123,4.153633110427785e-05,1.7762593777037343,0.7338173989074815
ry,5,44,12,93,9.49004257123412e-05,0.0001458233752551,5.375386554498712e-05,2.711147571393997e-06,0.001004077950762,0.9999050995742876,-9.910446128661658,4.965327893525504e-05,1.5548485748709984,0.8807033330890689
ry,5,45,12,93,0.0001107666674025,0.0001645125217796,7.195009842447665e-05,2.948881384004789e-07,0.001179308504611,0.9998892333325974,-9.841283201894642,5.320898941661545e-05,1.8148010787238045,1.1788304125866254
ry,5,46,12,93,8.572492527873896e-05,0.000187235369293,4.642242546133172e-05,2.8227063311946378e-08,0.0016143086310738,0.9999142750747214,-10.4320234351208,2.9473369382586903e-05,1.404517175766859,0.7605850187584589
ry,6,42,12,93,8.43922848301764e-05,8.636918954676453e-05,5.126201185801118e-05,1.760365762896211e-07,0.0004021242419062,0.99991560771517,-9.962368994709609,4.714092705241416e-05,1.38268319465761,0.8398768022816552
ry,6,43,12,93,6.371844251791846e-05,6.26276254421424e-05,4.220221295513885e-05,3.020745629817552e-07,0.0002651774121159,0.9999362815574822,-10.284658138509164,3.415306794971845e-05,1.043962962213576,0.691441057056995
ry,6,44,12,93,8.369874625305564e-05,9.233277235954928e-05,5.6232694578574174e-05,1.7421403667267417e-06,0.0004830980787768,0.9999163012537472,-9.903859201666284,4.9981420996141344e-05,1.3713202586100637,0.9213164679753592
ry,6,45,12,93,7.106369105169716e-05,6.734761657991289e-05,5.387691980184992e-05,7.002239288084409e-08,0.0003245407311767,0.9999289363089484,-10.137684357330008,3.956030437105401e-05,1.1643075141910062,0.8827194540335092
ry,6,46,12,93,6.87528979011926e-05,8.088434107054454e-05,3.934375167511395e-05,7.10401008494812e-08,0.0004800325101906,0.9999312471020988,-10.31384235095237,3.317074149222375e-05,1.1264474792131396,0.644608027445067
same_scalar_rxryrz,1,42,12,93,0.0087223762098494,0.0130487482427422,0.0035752304401576,0.0001636634848424,0.0638640009282082,0.9912776237901506,-5.602097936739367,0.0036901139644221,142.90741182217363,58.57657553154319
same_scalar_rxryrz,1,43,12,93,0.0087223762098494,0.0130487482427422,0.0035752304401576,0.0001636634848424,0.0638640009282087,0.9912776237901506,-5.602097936739367,0.0036901139644221,142.90741182217388,58.57657553154333
same_scalar_rxryrz,1,44,12,93,0.0087223762098494,0.0130487482427422,0.0035752304401577,0.0001636634848424,0.0638640009282078,0.9912776237901506,-5.602097936739366,0.0036901139644221,142.90741182217366,58.57657553154387
same_scalar_rxryrz,1,45,12,93,0.0087223762098494,0.0130487482427422,0.0035752304401577,0.0001636634848424,0.0638640009282079,0.9912776237901506,-5.602097936739369,0.0036901139644221,142.90741182217312,58.5765755315438
same_scalar_rxryrz,1,46,12,93,0.0087223762098494,0.0130487482427422,0.0035752304401576,0.0001636634848424,0.063864000928208,0.9912776237901506,-5.602097936739366,0.0036901139644221,142.90741182217354,58.57657553154323
same_scalar_rxryrz,2,42,12,93,0.0010140881736537,0.0022647548688877,0.0001714018004124,2.682903337358204e-07,0.0108244434198755,0.9989859118263464,-8.703925641543064,0.0001659331367283,16.614820637142696,2.8082470979580574
same_scalar_rxryrz,2,43,12,93,0.0009297497909559,0.0036038448769798,0.000145272944812,2.082348911973032e-06,0.0309673166418665,0.999070250209044,-8.783280522297504,0.0001532744393238,15.23302057502198,2.380151927801061
same_scalar_rxryrz,2,44,12,93,0.0009534375555003,0.0037141656466912,0.0001262207714175,1.8271143867535922e-07,0.0337572882750566,0.9990465624444994,-8.910090447404707,0.0001350196212621,15.621120909318227,2.068001118904716
same_scalar_rxryrz,2,45,12,93,0.0006343914093071,0.001105471631497,0.0001382198018827,2.3190414584101865e-07,0.0045069307309697,0.999365608590693,-8.860902927339835,0.0001418269469035,10.393868850088912,2.2645932340474286
