encoding,depth,seasonal_lag,n_seeds,log10_prominence_mean,log10_prominence_std,prominence_ratio_mean,prominence_ratio_std,center_fidelity_mean,center_fidelity_std
ry,2,36,5,0.4322598764209702,0.1368398756367871,2.8060618454372133,0.7777626493860936,0.00145759184576744,0.0002655434903032238
ry,3,12,5,0.3113158056478403,0.11999554814737753,2.1075621911982614,0.5309020059485458,0.00048799063382492,0.00013988628048647547
ry,3,24,5,0.3519622826797197,0.0807822160926545,2.279980055009177,0.42084239416763247,0.00059704841254244,8.886470618841995e-05
ry,3,36,5,0.3006736237504981,0.10512137049567111,2.0472521957568506,0.5203738314425476,0.00025298663573369997,7.114608809853605e-05
ry,4,12,5,0.20394149588188232,0.053382580002649734,1.6088034771999482,0.19076213420786417,0.00018400043033892,2.873078034607589e-05
ry,4,24,5,0.06372186284789683,0.06571819652941328,1.1684316393191716,0.17076433212632286,0.00015813789928746002,2.0939452057408746e-05
ry,4,36,5,0.18902273237236597,0.12256747650058696,1.5998373101736945,0.5116811149737996,0.00012664779311023447,4.1303578108340666e-05
ry,5,12,5,0.13088418412498842,0.06580498794779009,1.3635152613528085,0.19032521788589013,9.900180128933118e-05,1.0422767843839825e-05
ry,5,24,5,-0.028694764130891316,0.04699748347933532,0.940398002412571,0.09961836999447782,7.748802613848926e-05,1.0988888519771278e-05
ry,5,36,5,0.07077725260481885,0.04491100071847417,1.1819832715664824,0.12004868128970514,7.414555723516311e-05,7.236991672593869e-06
ry,6,12,5,0.052709078411190546,0.060361675267856255,1.1378336123989492,0.1592518921893287,7.432521251080805e-05,9.265539135950002e-06
ry,6,24,5,-0.07428451377285938,0.08202825726066786,0.854981955507087,0.16368215716141304,5.934315595503869e-05,1.1607672588169564e-05
ry,6,36,5,0.045268951220205446,0.06527918827694872,1.1201311613497271,0.17333072330350544,6.736205706263094e-05,1.2047245330598081e-05
same_scalar_rxryrz,1,12,5,-0.09379387706439375,3.964289135040461e-16,0.8057607770943509,7.130536482749599e-16,0.0087223762098494,0.0
same_scalar_rxryrz,1,24,5,0.08922648842742373,5.575348357045502e-16,1.228079518556362,1.5100665727558131e-15,0.0163204681398306,0.0
same_scalar_rxryrz,1,36,5,0.23152281267434272,6.286500016609089e-16,1.704208835857284,2.5072365940373352e-15,0.015375086074328198,0.0
same_scalar_rxryrz,2,12,5,0.23022245111672407,0.07434221610682432,1.718458462323295,0.27999806219016005,0.0009040063552215999,0.00015413691068104712
same_scalar_rxryrz,2,24,5,0.10220669752283902,0.06347032940322142,1.2760064256216093,0.18177725956196567,0.0008597181682095601,0.0001942457500243856
same_scalar_rxryrz,2,36,5,-0.023588284641282355,0.15255341915738854,0.9954815278137623,0.3524684798383988,0.0005211261609536801,0.00015222607217053234
same_scalar_rxryrz,3,12,5,0.024516122006656628,0.050099694695038596,1.0635164856479722,0.11609398190189861,0.00016750679429918,2.2092330928249154e-05
same_scalar_rxryrz,3,24,5,0.12914818187855773,0.08430233304780357,1.3668090343888,0.26589418716061763,0.00024859297061892,4.133557233494946e-05
same_scalar_rxryrz,3,36,5,0.04447131295827189,0.08870757829240708,1.1264692724529013,0.23060904962169068,0.00015638598872856,4.134699646142067e-05
same_scalar_rxryrz,4,12,5,0.08148641877309562,0.05891870103198051,1.2149786807703262,0.15608590871187755,9.777205517371226e-05,1.5518249727787433e-05
same_scalar_rxryrz,4,24,5,0.10058570463226894,0.04263453109071238,1.2654401870845855,0.12232816865524025,0.00011058918686803391,1.3613295112711105e-05
same_scalar_rxryrz,4,36,5,0.019640203486324382,0.03441431596079317,1.048844142602213,0.0808458333277403,7.665948110597632e-05,6.984289153790033e-06
same_scalar_rxryrz,5,12,5,-0.021195781009846294,0.061738029441265864,0.9601427626886501,0.13763138442272532,6.772133286219715e-05,8.363721080384731e-06
same_scalar_rxryrz,5,24,5,-0.005402666012205693,0.034125182530820995,0.9900405974220678,0.0759644675701771,6.807767270151447e-05,7.034315583447766e-06
same_scalar_rxryrz,5,36,5,0.013227819850594003,0.08342345060299781,1.0452635643392614,0.1818809918353545,6.512393341813935e-05,7.178140907312215e-06
same_scalar_rxryrz,6,12,5,-0.029298507781381034,0.04147753007117606,0.938195304076942,0.09023977885201567,6.242978969054e-05,6.612239457820276e-06
same_scalar_rxryrz,6,24,5,0.022556478294691828,0.05103220450276234,1.0594196943939234,0.13330204912604982,6.141459345082626e-05,8.630730962856772e-06
same_scalar_rxryrz,6,36,5,0.027736377444896654,0.07378793699703474,1.078602056850784,0.18946165399819803,6.497559538608666e-05,8.887182172895875e-06
seasonal_meridian,1,12,5,0.9874933393871185,1.3229834214604202e-15,9.716130501949939,2.920203141125483e-14,0.15398935653737206,1.5639472591400866e-16
seasonal_meridian,1,24,5,1.0544291315905334,7.611305586242616e-16,11.33519854627361,1.9640595272370815e-14,0.21572483548789934,3.4943376836555273e-16
seasonal_meridian,1,36,5,1.0611985311650791,4.2998752849492583e-16,11.513265802275805,1.0877919644084147e-14,0.13311861433221756,1.4084416362486778e-16
seasonal_meridian,2,12,5,1.3001211750763062,0.028322579443654364,19.992040297245225,1.2961121965432794,0.02956629629047896,0.001360973452201304
