encoding,depth,seed,seasonal_lag,center_fidelity,neighbor_geometric_mean_fidelity,neighbor_arithmetic_mean_fidelity,log10_seasonal_prominence,seasonal_prominence_ratio,seasonal_prominence_arithmetic_ratio
learnable_seasonal_cdf_rz,6,46,12,0.0058019846107376,7.842373753568657e-05,8.030954054623484e-05,1.8691290363805222,73.98250571897849,72.24527212177675
learnable_seasonal_cdf_rz,6,46,24,0.0168380385718211,8.734580439332644e-05,9.282189931336434e-05,2.2850494513184567,192.77444049857064,181.40157329658078
learnable_seasonal_cdf_rz,6,46,36,0.0027849239687968,7.08776104432125e-05,7.295610523835127e-05,1.5943042756100265,39.29201268753401,38.17259651811611
ry,1,42,12,0.0055234276221065,0.0034837552194782193,0.004618717763714876,0.20016103507723004,1.585480975019185,1.1958790089966351
ry,1,42,24,0.0223511628995061,0.0036368690779737247,0.007491655379950226,0.7885724564226886,6.145715564762374,2.983474514768003
ry,1,42,36,0.0016935913506744,0.0008976855200861731,0.002080159494204475,0.27568440708471353,1.8866198827756784,0.8141641808682983
ry,1,43,12,0.0055234276221065,0.0034837552194782054,0.00461871776371485,0.20016103507723182,1.5854809750191914,1.1958790089966418
ry,1,43,24,0.0223511628995061,0.003636869077973721,0.0074916553799502005,0.788572456422689,6.14571556476238,2.983474514768013
ry,1,43,36,0.0016935913506744,0.0008976855200861731,0.002080159494204475,0.27568440708471353,1.8866198827756784,0.8141641808682983
ry,1,44,12,0.0055234276221065,0.0034837552194782054,0.00461871776371485,0.20016103507723182,1.5854809750191914,1.1958790089966418
ry,1,44,24,0.0223511628995062,0.0036368690779737247,0.007491655379950226,0.7885724564226906,6.145715564762401,2.9834745147680164
ry,1,44,36,0.0016935913506744,0.0008976855200861731,0.002080159494204475,0.27568440708471353,1.8866198827756784,0.8141641808682983
ry,1,45,12,0.0055234276221065,0.0034837552194782054,0.00461871776371485,0.20016103507723182,1.5854809750191914,1.1958790089966418
ry,1,45,24,0.022351162899506,0.003636869077973721,0.0074916553799502005,0.788572456422687,6.145715564762352,2.9834745147679995
ry,1,45,36,0.0016935913506744,0.0008976855200861731,0.002080159494204475,0.27568440708471353,1.8866198827756784,0.8141641808682983
ry,1,46,12,0.0055234276221065,0.0034837552194782054,0.00461871776371485,0.20016103507723182,1.5854809750191914,1.1958790089966418
ry,1,46,24,0.022351162899506,0.003636869077973732,0.007491655379950251,0.7885724564226857,6.145715564762333,2.9834745147679795
ry,1,46,36,0.0016935913506744,0.0008976855200861731,0.002080159494204475,0.27568440708471353,1.8866198827756784,0.8141641808682983
ry,2,42,12,0.0019081130389273,0.0008221202581502357,0.000911832906454925,0.365668749323401,2.3209658441218073,2.0926126107312455
ry,2,42,24,0.0030553359877497,0.0011907649467208209,0.001573921222021475,0.40923293392642934,2.565859866939831,1.9412254851139
ry,2,42,36,0.0012696758756955,0.0005385580809804541,0.000595880358356325,0.37246032111774063,2.3575467912096575,2.13075638068986
ry,2,43,12,0.0019955919838868,0.0007487652551314494,0.00086283130344195,0.4257260670684455,2.6651770634529024,2.3128414278968727
ry,2,43,24,0.0024186380752521,0.0015390576993034475,0.0020196313408951,0.19631598359769242,1.5715057832768302,1.1975641426618784
ry,2,43,36,0.0017638974426913,0.0005431238711851459,0.000667193252975,0.5115744394200892,3.2476890379395686,2.6437579139568936
ry,2,44,12,0.0013059924951853,0.000820974664785055,0.000847501345617975,0.20161092626469346,1.5907829452048083,1.5409916479047072
ry,2,44,24,0.0033685594018935,0.0016015665474126495,0.0024150865470957254,0.322899221257257,2.103290311186538,1.394798627794262
ry,2,44,36,0.0013954947840551,0.00042520465632732554,0.00049056641987045,0.5161302058185342,3.2819367410239235,2.844660228524459
ry,2,45,12,0.0022652773646517,0.0008553432360093274,0.000937581920186025,0.4229809600432124,2.648384027937758,2.416084734443522
ry,2,45,24,0.0029251822978862,0.0013682425466718952,0.0020277315326605503,0.3299898455149468,2.137912101185127,1.4425885531543325
ry,2,45,36,0.0017009942503022,0.00048739113765108215,0.00058824082557745,0.5428252175729034,3.4899983173676863,2.89166303381342
ry,2,46,12,0.0020343132640007,0.001005995844552552,0.001106118374832325,0.3058216439734678,2.0221885358835894,1.8391460717837536
ry,2,46,24,0.0037654130030615,0.001500814218385281,0.0027096849022002502,0.39948568255178163,2.508913466393388,1.3896128660583391
ry,2,46,36,0.0011578968760931,0.0007004234602299461,0.0007395445859555251,0.21830919817558359,1.6531383396452297,1.5656890714669285
ry,3,42,12,0.0004025360346017,0.00022370660329516394,0.00023842336664875002,0.2551259603864504,1.79939272543772,1.6883245977929837
ry,3,42,24,0.0005507967374644,0.00022405653622403245,0.00030336832215220003,0.39063374137186724,2.4582935483464867,1.8156039943684859
ry,3,42,36,0.0002340096980821,0.0001132827935781519,0.00012055487674344138,0.3150699060096134,2.0657126355262463,1.9411051995856399
ry,3,43,12,0.0003128952519769,0.00023237048181991808,0.0002644064826674,0.1292180145036288,1.3465361414509904,1.1833872181208758
ry,3,43,24,0.0005725321695626,0.00032939446887299165,0.00047994537415665,0.24008359162311343,1.7381353473283667,1.1929111111210138
ry,3,43,36,0.0001650636735688,0.00010734993540132845,0.00011484562947555334,0.18684971887428725,1.5376224769182048,1.4372656088226357
ry,3,44,12,0.0005447664967442,0.00021301290905943282,0.00024260233361302503,0.4078044670680083,2.5574341909588414,2.2455121870886745
ry,3,44,24,0.0005513046236408,0.0002479358887234167,0.0002883569066022,0.34705223935286833,2.2235773388006943,1.911882847326237
ry,3,44,36,0.0002140454840134,0.00012759854828371523,0.000146796927380163,0.22466033605946967,1.6774915302129454,1.4581060232894525
ry,3,45,12,0.0004995273736543,0.00022247939936582525,0.00029513196671625166,0.35126948878404507,2.245274731405228,1.692555974915994
ry,3,45,24,0.0007552229761171,0.0002629750642221693,0.000361675569380975,0.45816062417104053,2.8718425389529116,2.0881227267014473
ry,3,45,36,0.0003275308170124,0.00015743872259958307,0.00017920714122777385,0.31814061114342707,2.0803701376910646,1.8276661006276833
ry,3,46,12,0.0006802280121475,0.00026272016908175915,0.0003168431516117,0.41316109749706875,2.5891731667385276,2.1468919517034033
ry,3,46,24,0.0005553855559273,0.000263459197036303,0.00035030456266409995,0.32388121687970894,2.108051501617426,1.5854362606742525
ry,3,46,36,0.0003242835059918,0.00011279174432634567,0.000122669682087217,0.4586475466656932,2.8750641984357928,2.6435505536016426
ry,4,42,12,0.0001555132152947,0.00011752311643581313,0.00012366014063325582,0.12164400126631492,1.3232563942399855,1.2575856253949462
ry,4,42,24,0.0001231803761151,0.00013414084781208593,0.0001470673501429355,-0.037019521072757744,0.9182913193426346,0.8375779939964946
ry,4,42,36,9.728541557867224e-05,7.871218304298516e-05,7.984165391816575e-05,0.09200578093104461,1.2359638853561483,1.2184794628426108
ry,4,43,12,0.0001595933276517,9.97117577171881e-05,0.00010203126338937888,0.20426835815970978,1.6005467289459845,1.5641610458418878
ry,4,43,24,0.0001704524297481,0.00012281760017068716,0.00013417802118721338,0.14234258923728227,1.3878501901291984,1.270345383244804
ry,4,43,36,0.0001025119308997,7.056712823906763e-05,7.148220163393767e-05,0.16217196991762428,1.4526867318790369,1.4340902848049704
ry,4,44,12,0.0001979257209492,0.00011190081566646349,0.0001157516584786051,0.24766898334723741,1.7687603059047046,1.7099169338103566
ry,4,44,24,0.0001573199438436,0.00014075295139907398,0.000147675642788725,0.048326272526511005,1.1177026291800722,1.0653073240295479
ry,4,44,36,0.0001984221449162,7.990936869659292e-05,8.143295257873592e-05,0.39499244033829406,2.483089882358938,2.436632083607057
ry,4,45,12,0.0001817893611849,0.00011694701539354545,0.0001261696467473355,0.1915793208671177,1.5544591760050452,1.440832766607862
ry,4,45,24,0.0001626472436836,0.00013403870051644743,0.0001442889008825628,0.08401649910026565,1.21343494868963,1.1272332292279301
ry,4,45,36,0.0001230182525772,7.877145378174098e-05,7.90952905232125e-05,0.19360069301140026,1.561711085313437,1.5553170329540316
ry,4,46,12,0.0002251805266141,0.00012530950507314077,0.00012914450545443526,0.2545468157690318,1.796994780904021,1.7436322654357768
ry,4,46,24,0.0001770895030469,0.00014697698855157127,0.00016201734746712577,0.08094347444818295,1.2048791092543227,1.0930280356727384
ry,4,46,36,0.0001120012215794,8.8487104007885e-05,9.00884387886399e-05,0.10234277766346667,1.2657349659609118,1.243236347364955
ry,5,42,12,9.520271939447573e-05,6.784814155113302e-05,6.826403306520708e-05,0.1471113975909093,1.4031735758410904,1.3946248869230495
ry,5,42,24,7.50697846512098e-05,7.547863798498777e-05,7.775041229297395e-05,-0.00235888467231149,0.9945831914208727,0.9655226568874878
ry,5,42,36,6.67833890126238e-05,5.628975837446347e-05,5.6483476924183354e-05,0.07423906969173899,1.186421667834356,1.1823526569064757
ry,5,43,12,0.0001084142686586,7.320297729378722e-05,7.42162217510288e-05,0.17055769955143063,1.4810090062798744,1.4607893813605128
ry,5,43,24,6.720678760030936e-05,8.171658611717643e-05,8.41285485708252e-05,-0.08489707760260945,0.8224375343328602,0.798858279882602
ry,5,43,36,6.611275994748079e-05,6.571730889458368e-05,6.62789719688223e-05,0.0026055167348690844,1.0060174565810585,0.9974922359776538
ry,5,44,12,9.49004257123412e-05,6.968050728932076e-05,7.007508703095397e-05,0.13415685685665935,1.361936492774151,1.3542676824706794
ry,5,44,24,9.489342071461016e-05,9.199044183422756e-05,9.532836062748941e-05,0.013493397550583985,1.0315573968610123,0.9954374552335077
ry,5,44,36,7.701122673009928e-05,6.364731091591894e-05,6.426030764185917e-05,0.08277398188958962,1.2099682708014914,1.1984260511061444
ry,5,45,12,0.0001107666674025,7.249018145881127e-05,7.333911672416531e-05,0.18412990255624306,1.5280230394434502,1.5103354437592003
ry,5,45,24,8.049465604878041e-05,7.963086284493504e-05,8.287074813654121e-05,0.00468562741905032,1.0108474675896382,0.9713277345602593
ry,5,45,36,7.898452124884433e-05,6.776878632386953e-05,6.835217625587207e-05,0.06651228219145278,1.1655000116332959,1.1555523989926926
ry,5,46,12,8.572492527873896e-05,8.215652304767798e-05,8.26692403144371e-05,0.01846506406969972,1.0434341924254764,1.036962780263607
ry,5,46,24,6.977548167753655e-05,8.281323049889828e-05,8.569724963282624e-05,-0.07439688334916994,0.8425644218584712,0.8142091137871141
ry,5,46,36,8.183588923676736e-05,6.09801366651631e-05,6.131066308406064e-05,0.12775541251644373,1.34200895098221,1.3347741668454212
ry,6,42,12,8.43922848301764e-05,6.864336597351446e-05,6.922742266052091e-05,0.0897041738150115,1.2294310401785742,1.2190585982670668
ry,6,42,24,7.888770978994647e-05,7.172995279480419e-05,7.421402823866091e-05,0.04130880309686802,1.099787560374093,1.0629757158074713
ry,6,42,36,6.802272452689182e-05,5.686298129945624e-05,5.69584048935756e-05,0.07782439701561028,1.196256738081764,1.194252624419336
ry,6,43,12,6.371844251791846e-05,6.728631242923443e-05,6.761395754956315e-05,-0.02366157608879238,0.9469748039013388,0.9423859337210196
ry,6,43,24,5.7861679331293225e-05,7.143351774651148e-05,7.183976649928193e-05,-0.09151100338873164,0.8100074188789185,0.8054268847306397
ry,6,43,36,5.974696692288936e-05,5.7729140377146636e-05,5.825963073261674e-05,0.014920772426579632,1.0349533447503323,1.0255294476049592
ry,6,44,12,8.369874625305564e-05,6.158698797866337e-05,6.19340867726931e-05,0.13322998795890673,1.3590329548516449,1.3514164915394966
ry,6,44,24,4.866810611492627e-05,7.395424812740731e-05,7.716137351616167e-05,-0.18171867976351397,0.6580839822897199,0.6307314644254304
ry,6,44,36,5.619381884259643e-05,5.9965752669030494e-05,6.0478325439109864e-05,-0.028214742102100843,0.9370985327699878,0.9291563288929501
ry,6,45,12,7.106369105169716e-05,6.670282203094846e-05,6.69597812195893e-05,0.027503552788905594,1.0653775790584303,1.0612891762392325
ry,6,45,24,5.8249116380700606e-05,6.399114921103054e-05,6.418495960413458e-05,-0.04083056804455243,0.9102683277121054,0.9075197170794572
ry,6,45,36,6.562585452869803e-05,6.249608701199485e-05,6.257041866607039e-05,0.021222145227576483,1.0500794156296942,1.048831954904027
ry,6,46,12,6.87528979011926e-05,6.317158222993296e-05,6.333063937710636e-05,0.03676925358192129,1.088351684004758,1.0856182501458584
ry,6,46,24,5.304916815832688e-05,6.658090577633263e-05,6.753376430453944e-05,-0.0986711207643669,0.7967624882805988,0.7855206755409762
ry,6,46,36,8.722092049207905e-05,6.30998725695283e-05,6.34622001396829e-05,0.14059218353336167,1.3822677755168578,1.3743759324464364
same_scalar_rxryrz,1,42,12,0.0087223762098494,0.010825019606071051,0.0109756063204694,-0.09379387706439357,0.8057607770943512,0.794705636770358
same_scalar_rxryrz,1,42,24,0.0163204681398306,0.013289422951223638,0.013719674099016449,0.08922648842742387,1.2280795185563622,1.1895667507875132
same_scalar_rxryrz,1,42,36,0.0153750860743282,0.009021832155091433,0.00909349079264085,0.23152281267434316,1.7042088358572858,1.6907793085105336
same_scalar_rxryrz,1,43,12,0.0087223762098494,0.010825019606071073,0.010975606320469424,-0.09379387706439446,0.8057607770943497,0.7947056367703562
same_scalar_rxryrz,1,43,24,0.0163204681398306,0.01328942295122366,0.013719674099016475,0.0892264884274232,1.2280795185563604,1.189566750787511
same_scalar_rxryrz,1,43,36,0.0153750860743282,0.009021832155091461,0.009093490792640874,0.23152281267434183,1.7042088358572804,1.690779308510529
same_scalar_rxryrz,1,44,12,0.0087223762098494,0.010825019606071051,0.0109756063204694,-0.09379387706439357,0.8057607770943512,0.794705636770358
same_scalar_rxryrz,1,44,24,0.0163204681398306,0.01328942295122366,0.013719674099016475,0.0892264884274232,1.2280795185563604,1.189566750787511
same_scalar_rxryrz,1,44,36,0.0153750860743282,0.009021832155091452,0.009093490792640876,0.23152281267434227,1.7042088358572822,1.6907793085105287
same_scalar_rxryrz,1,45,12,0.0087223762098494,0.010825019606071051,0.0109756063204694,-0.09379387706439357,0.8057607770943512,0.794705636770358
same_scalar_rxryrz,1,45,24,0.0163204681398306,0.01328942295122362,0.013719674099016425,0.08922648842742453,1.2280795185563642,1.1895667507875154
same_scalar_rxryrz,1,45,36,0.0153750860743282,0.009021832155091433,0.00909349079264085,0.23152281267434316,1.7042088358572858,1.6907793085105336
same_scalar_rxryrz,1,46,12,0.0087223762098494,0.010825019606071051,0.0109756063204694,-0.09379387706439357,0.8057607770943512,0.794705636770358
same_scalar_rxryrz,1,46,24,0.0163204681398306,0.013289422951223638,0.013719674099016449,0.08922648842742387,1.2280795185563622,1.1895667507875132
same_scalar_rxryrz,1,46,36,0.0153750860743282,0.009021832155091433,0.00909349079264085,0.23152281267434316,1.7042088358572858,1.6907793085105336
same_scalar_rxryrz,2,42,12,0.0010140881736537,0.0005777277575378086,0.0006623594663771001,0.24435248380405428,1.7553045710934787,1.5310239003610022
same_scalar_rxryrz,2,42,24,0.0012008963199005,0.0008462752260966434,0.001100310872504575,0.15199388644576484,1.419037545786977,1.091415480760422
same_scalar_rxryrz,2,42,36,0.0004936879402391,0.0006608227386857172,0.000690195461781125,-0.1266324600490556,0.7470807394142877,0.7152871433913579
same_scalar_rxryrz,2,43,12,0.0009297497909559,0.0005196027385000702,0.0005916406656145,0.2526946580838554,1.7893473649499918,1.571477156645795
same_scalar_rxryrz,2,43,24,0.0007966993189231,0.0006281062828641327,0.0008485497209290249,0.10326130828290658,1.2684148219154747,0.938895269508595
same_scalar_rxryrz,2,43,36,0.0004267229696286,0.0005137141930784277,0.000537694429675975,-0.08057554405629919,0.8306622152513762,0.7936161248420435
same_scalar_rxryrz,2,44,12,0.0009534375555003,0.0005684662300440898,0.0006761737378741749,0.22458758424446756,1.6772105449893686,1.410048190421911
same_scalar_rxryrz,2,44,24,0.0007137034740024,0.0006017889200481183,0.0007384579936732,0.07407362333964462,1.185969781473101,0.966478093699457
same_scalar_rxryrz,2,44,36,0.0005309568956865,0.00039091483170311,0.000401031406744725,0.1329771171625378,1.3582418793711788,1.3239783387451212
same_scalar_rxryrz,2,45,12,0.0006343914093071,0.0004895782920649278,0.000599929462319775,0.11253514037747925,1.2957915405754288,1.0574433315111236
same_scalar_rxryrz,2,45,24,0.0007778289524135,0.0005256628733695782,0.0006270146157188,0.17017679979982026,1.4797106507208686,1.2405276255351858
same_scalar_rxryrz,2,45,36,0.0007729074563086,0.000555386912634183,0.00058016458217505,0.14353185535564528,1.3916558685956852,1.3322210284036173
same_scalar_rxryrz,2,46,12,0.000988364846691,0.0004764034537736645,0.00056099171517325,0.31694238907376393,2.074638290008208,1.7618171890217043
same_scalar_rxryrz,2,46,24,0.0008094627758083,0.0007882591346300736,0.0009693526975821,0.011527869746058794,1.0268993282116254,0.8350549576303645
same_scalar_rxryrz,2,46,36,0.0003813555429056,0.0005869112777531977,0.000594086373844325,-0.18724239161924006,0.6497669364362834,0.6419193566717468
same_scalar_rxryrz,3,42,12,0.0001699140690475,0.000147164435763019,0.00015535900103644885,0.062426470694812775,1.154586488009338,1.0936866735364523
same_scalar_rxryrz,3,42,24,0.0002768674764252,0.00016588779814868276,0.000171804893213125,0.22245749950801263,1.6690044687738146,1.6115226478546465
same_scalar_rxryrz,3,42,36,0.0001307248011586,0.00012203492183550273,0.000122558632687575,0.029873862594511635,1.0712081361006711,1.0666307080288835
same_scalar_rxryrz,3,43,12,0.0001766645128257,0.00016988026232876266,0.000180214198172675,0.017006397168979337,1.0399354839928843,0.9803029651216836
same_scalar_rxryrz,3,43,24,0.0002695423191565,0.00016623483651734042,0.00017755873393915286,0.20990492010221917,1.6214550740595417,1.518045962463715
same_scalar_rxryrz,3,43,36,0.0001751115904428,0.00014051117773318433,0.000141586191787725,0.09560401855235146,1.2462466920270083,1.236784380113411
same_scalar_rxryrz,3,44,12,0.0001289269742175,0.00014761045952497835,0.00015758542493010002,-0.058773341894509556,0.873427090684473,0.8181402199771203
same_scalar_rxryrz,3,44,24,0.0001831182942045,0.00015728121362634922,0.00017408948508688908,0.06605488247689095,1.164273151143986,1.051863035341305
same_scalar_rxryrz,3,44,36,0.0001044050709472,0.0001231117233488272,0.00012763995367013996,-0.07157781788391882,0.8480514130354312,0.817965440641056
same_scalar_rxryrz,3,45,12,0.0001788552019347,0.00015533881938163203,0.00016394335256477498,0.06122157588468413,1.1513876740320363,1.0909573284713283
same_scalar_rxryrz,3,45,24,0.0002324571222296,0.00021468551469135762,0.00024399048868627499,0.034540114415231304,1.0827797234657015,0.9527302620738438
same_scalar_rxryrz,3,45,36,0.0002122218706971,0.00014623055159325966,0.00015534276297142943,0.16175202025100077,1.451282706553656,1.3661522856789392
same_scalar_rxryrz,3,46,12,0.0001831732134705,0.00016678709953944388,0.000170974527049375,0.040699508179316446,1.0982456915211294,1.071347975816317
same_scalar_rxryrz,3,46,24,0.0002809796410788,0.00021671619178410248,0.00023541356225224998,0.11278349289043454,1.2965327545009562,1.1935575775270124
same_scalar_rxryrz,3,46,36,0.0001594666103971,0.00015702372717953675,0.0001690629067804326,0.006704481277414409,1.01555741454774,0.9432383095376704
same_scalar_rxryrz,4,42,12,0.0001159526071163,8.514332223097413e-05,8.602982240708475e-05,0.13412992587387107,1.3618520405129066,1.347818743221665
same_scalar_rxryrz,4,42,24,0.0001289615026945,9.030436554742529e-05,9.129649079374698e-05,0.15475133926439666,1.4280760615805783,1.4125570607729507
same_scalar_rxryrz,4,42,36,8.276978523695565e-05,7.364332607479569e-05,7.372496053665392e-05,0.050738433303207486,1.1239278512881217,1.1226833440732045
same_scalar_rxryrz,4,43,12,0.0001057489037751,7.957377795548579e-05,8.049183382442015e-05,0.12350589632323805,1.3289415997598701,1.3137842530184372
same_scalar_rxryrz,4,43,24,9.39355013768696e-05,8.634334075920748e-05,8.790078788245799e-05,0.03660090956258433,1.0879298918817026,1.0686536905958262
same_scalar_rxryrz,4,43,36,7.573202049510892e-05,6.795537125922025e-05,6.825793177476621e-05,0.0470557542669372,1.1144375947299912,1.1094977319999277
same_scalar_rxryrz,4,44,12,7.407910020853259e-05,7.644254703473268e-05,7.661573831483104e-05,-0.013639450531933939,0.9690820502733086,0.9668914225446104
same_scalar_rxryrz,4,44,24,0.0001118295951842,8.966437207376833e-05,9.10651897476728e-05,0.09593684134994351,1.247202122736063,1.2280169348360452
same_scalar_rxryrz,4,44,36,8.18438059874657e-05,7.783622673135571e-05,7.871195544086913e-05,0.02180404272981118,1.051487326973618,1.0397887529163128
same_scalar_rxryrz,4,45,12,9.500541801364204e-05,8.096002004280823e-05,8.332531393526272e-05,0.06947776613344026,1.1734856039240997,1.1401747383448666
same_scalar_rxryrz,4,45,24,0.0001168712208139,9.279451355063929e-05,9.39827890627895e-05,0.10018528117937597,1.2594626162905813,1.2435385455077188
same_scalar_rxryrz,4,45,36,7.765282435200602e-05,7.527262748189798e-05,7.638957681058115e-05,0.013520180434647422,1.0316210148327891,1.0165369098006298
same_scalar_rxryrz,4,46,12,9.807424675498668e-05,7.899453104265586e-05,8.033063600468175e-05,0.09395795606686264,1.2415321093814462,1.2208822391157317
same_scalar_rxryrz,4,46,24,0.0001013481142707,7.768935585790581e-05,7.840678541544445e-05,0.11545415180504426,1.304530242934002,1.2925936669090454
same_scalar_rxryrz,4,46,36,6.52989694583453e-05,7.07658488757839e-05,7.119725158111528e-05,-0.03491739330298138,0.9227469251865447,0.9171557610471798
same_scalar_rxryrz,5,42,12,6.534132545797989e-05,7.27277730982631e-05,7.371036849956128e-05,-0.046512349859949786,0.8984370437095155,0.8864604368158706
same_scalar_rxryrz,5,42,24,7.826999656726361e-05,7.3726221488232e-05,7.495756097051633e-05,0.025973338144319236,1.0616303804441791,1.0441908134931204
same_scalar_rxryrz,5,42,36,7.418081606485257e-05,6.496715214651375e-05,6.529103061417613e-05,0.057597776941205936,1.1418203448037896,1.1361563045804681
same_scalar_rxryrz,5,43,12,7.936344926591278e-05,7.229657701267778e-05,7.257007673199319e-05,0.0405027992351199,1.097748365762819,1.0936112078123885
same_scalar_rxryrz,5,43,24,7.131923738683474e-05,6.819884788704841e-05,6.867919076370457e-05,0.019429652646290485,1.045754284661147,1.0384402698076836
same_scalar_rxryrz,5,43,36,6.30046617525146e-05,5.850264351090923e-05,5.8840685765195076e-05,0.03219719371660368,1.0769540993607545,1.0707669520361465
same_scalar_rxryrz,5,44,12,7.305033946383883e-05,6.548288490112672e-05,6.60164436903157e-05,0.04749443408114207,1.1155638541908828,1.1065476323826116
same_scalar_rxryrz,5,44,24,6.708577396471464e-05,6.612255328617469e-05,6.648430863285583e-05,0.006280819303857044,1.014567203331837,1.0090467261257128
same_scalar_rxryrz,5,44,36,6.46523432165736e-05,6.212018740968579e-05,6.257786694381682e-05,0.017351512505751288,1.0407622048882132,1.0331503193392526
same_scalar_rxryrz,5,45,12,5.905548804117538e-05,6.733719918865114e-05,6.748235399775749e-05,-0.05699478554214554,0.8770113511214833,0.8751248962526983
same_scalar_rxryrz,5,45,24,6.346132061187041e-05,6.672824649818649e-05,6.684931040526587e-05,-0.021800607098025004,0.9510413347006673,0.9493190016044116
same_scalar_rxryrz,5,45,36,6.890723552829698e-05,5.636719337804964e-05,5.6475477823048385e-05,0.08723841584480319,1.2224705790501642,1.2201266493786977
same_scalar_rxryrz,5,46,12,6.179606208207885e-05,7.61079113724459e-05,7.648648843307931e-05,-0.0904690029633981,0.8119531986585495,0.8079343600163624
same_scalar_rxryrz,5,46,24,6.025203497688889e-05,6.868600428056459e-05,6.959675759759507e-05,-0.05689653305747022,0.8772097839725093,0.8657304888435049
same_scalar_rxryrz,5,46,36,5.4874610528459016e-05,7.372541920105571e-05,7.4075053786899e-05,-0.12824579975539407,0.7443105935933858,0.7407974442559797
same_scalar_rxryrz,6,42,12,6.309633286203375e-05,6.75961206345002e-05,6.842312707435751e-05,-0.02991765341525454,0.9334312719394452,0.9221492141606599
same_scalar_rxryrz,6,42,24,5.902009915880821e-05,5.777225904133288e-05,5.812567257300835e-05,0.009280584931131486,1.0215992958935973,1.0153878062172343
same_scalar_rxryrz,6,42,36,7.95016580153972e-05,5.809387931246138e-05,5.812369241644883e-05,0.13624580784894214,1.368503170321829,1.3678012306200023
same_scalar_rxryrz,6,43,12,6.045996961750839e-05,6.918216000602043e-05,6.928548202423681e-05,-0.058526192837106805,0.8739242835471883,0.8726210434151104
same_scalar_rxryrz,6,43,24,7.58362690097195e-05,5.860569126127639e-05,5.902266100128956e-05,0.11193716558281874,1.2940086086797544,1.2848669938494062
same_scalar_rxryrz,6,43,36,6.13686291346208e-05,6.551358974147216e-05,6.606309538833511e-05,-0.028384974717817535,0.9367312854751504,0.9289396564584343
same_scalar_rxryrz,6,44,12,7.14393029914483e-05,6.715525534332852e-05,6.72895733042854e-05,0.02685720388715751,1.0637931853019966,1.061669728063183
same_scalar_rxryrz,6,44,24,5.772062108931032e-05,5.617984329219196e-05,5.628955496513517e-05,0.011750472123171818,1.0274258115869914,1.0254232978935707
same_scalar_rxryrz,6,44,36,6.309914481197e-05,6.0194600092796086e-05,6.0656055482717335e-05,0.02046593972216293,1.0482525793791504,1.040277748195294
same_scalar_rxryrz,6,45,12,6.404009541866343e-05,6.506638100742329e-05,6.521957230386181e-05,-0.0069046816042002135,0.9842270989584805,0.9819152925489432
same_scalar_rxryrz,6,45,24,5.301283127767448e-05,5.441879721498165e-05,5.468857388373665e-05,-0.011367939220990664,0.9741639652241311,0.969358451189006
same_scalar_rxryrz,6,45,36,6.532795376863924e-05,5.703531263790071e-05,5.757451847054151e-05,0.058955228770879664,1.145394857101703,1.1346678270885555
same_scalar_rxryrz,6,46,12,5.311324756304615e-05,6.356295392497592e-05,6.409507128764292e-05,-0.07800121493750112,0.8356006806375985,0.8286635227330813
same_scalar_rxryrz,6,46,24,6.148314671861879e-05,6.274425667307032e-05,6.278934040676984e-05,-0.00881789194267224,0.9799007905851429,0.9791972064097328
same_scalar_rxryrz,6,46,36,5.558059119980608e-05,6.216175629650804e-05,6.260988959557126e-05,-0.048600114399683925,0.8941283919760864,0.8877286249637086
seasonal_meridian,1,42,12,0.1539893565373722,0.015848835758892735,0.0373880462052284,0.9874933393871173,9.716130501949912,4.118678887152924
seasonal_meridian,1,42,24,0.2157248354878999,0.019031412163381806,0.04299160971174715,1.0544291315905348,11.335198546273642,5.017835734328288
seasonal_meridian,1,42,36,0.1331186143322176,0.011562194134865212,0.029390063256487825,1.0611985311650793,11.51326580227581,4.529374883289229
seasonal_meridian,1,43,12,0.1539893565373721,0.015848835758892704,0.03738804620522827,0.9874933393871178,9.716130501949925,4.118678887152935
seasonal_meridian,1,43,24,0.215724835487899,0.019031412163381806,0.04299160971174709,1.054429131590533,11.335198546273595,5.017835734328274
seasonal_meridian,1,43,36,0.1331186143322174,0.011562194134865212,0.029390063256487773,1.0611985311650787,11.513265802275793,4.52937488328923
seasonal_meridian,1,44,12,0.1539893565373721,0.01584883575889272,0.03738804620522838,0.9874933393871174,9.716130501949916,4.118678887152924
seasonal_meridian,1,44,24,0.2157248354878991,0.019031412163381806,0.04299160971174712,1.054429131590533,11.335198546273595,5.017835734328273
seasonal_meridian,1,44,36,0.1331186143322177,0.011562194134865212,0.029390063256487825,1.0611985311650796,11.513265802275816,4.529374883289232
seasonal_meridian,1,45,12,0.153989356537372,0.015848835758892607,0.03738804620522827,0.9874933393871201,9.716130501949978,4.1186788871529325
seasonal_meridian,1,45,24,0.2157248354878992,0.019031412163381806,0.04299160971174709,1.0544291315905332,11.3351985462736,5.017835734328278
seasonal_meridian,1,45,36,0.1331186143322174,0.011562194134865212,0.029390063256487825,1.0611985311650787,11.513265802275793,4.529374883289222
seasonal_meridian,1,46,12,0.1539893565373718,0.015848835758892614,0.0373880462052283,0.9874933393871195,9.716130501949962,4.1186788871529245
seasonal_meridian,1,46,24,0.2157248354878994,0.019031412163381806,0.04299160971174708,1.0544291315905336,11.335198546273613,5.017835734328284
