encoding,depth,tau,n_seeds,mean_fidelity,sd_fidelity_across_seeds,mean_median_fidelity,sd_median_fidelity_across_seeds,mean_geometric_fidelity,mean_fidelity_over_haar,sd_fidelity_over_haar_across_seeds
learnable_seasonal_cdf_rz,1,40,5,3.580034444593196e-06,6.197381935356918e-06,1.050039743384248e-06,1.5179756810930615e-06,1.1027320380053192e-06,0.05865528434021487,0.10153790562888772
learnable_seasonal_cdf_rz,2,1,5,0.00900824808720506,0.0088292601042981,0.0059016012604024195,0.006648000314672792,0.00425798227403782,147.5911366607688,144.65859754882004
learnable_seasonal_cdf_rz,2,2,5,0.00017225415047908025,0.00010509531887096404,5.241146896584083e-05,2.9007566100705665e-05,4.143352511569059e-05,2.8222120014495244,1.721881704382175
learnable_seasonal_cdf_rz,2,3,5,4.457271794093705e-05,1.0841157918479268e-05,1.9156321235531713e-05,6.851211255173217e-06,1.8024325563159038e-05,0.7302794107443125,0.1776215313363644
learnable_seasonal_cdf_rz,2,4,5,5.413321123040107e-05,1.343531936269862e-05,2.1767469771653672e-05,7.866755904028894e-06,1.9410260463869316e-05,0.8869185327988911,0.2201242724384542
learnable_seasonal_cdf_rz,2,5,5,0.00012179397643826396,8.404628877627706e-05,3.225713063539482e-05,3.414481347413656e-05,2.6539125389890207e-05,1.995472509965221,1.3770143953108462
learnable_seasonal_cdf_rz,2,6,5,0.0002849181751103674,0.0002688251575970737,4.158701041003308e-05,5.597221909885441e-05,3.6777497309596034e-05,4.668099381008632,4.404431382070729
learnable_seasonal_cdf_rz,2,7,5,0.00013441275919951777,0.0001084501597314642,4.8582634548690424e-05,5.863064053424283e-05,3.915443212934655e-05,2.202218646725443,1.776847417040298
learnable_seasonal_cdf_rz,2,8,5,6.347313318015352e-05,2.196130225225081e-05,2.4032790553032687e-05,4.914423754993922e-06,2.094074725783063e-05,1.0399438140236352,0.3598139761008773
learnable_seasonal_cdf_rz,2,9,5,4.2450958823971875e-05,1.4232228266337271e-05,2.1537156662833748e-05,6.282372954966486e-06,1.8093115358311975e-05,0.6955165093719552,0.23318082791566988
learnable_seasonal_cdf_rz,2,10,5,0.00015466441783976867,0.00010953668248588872,4.8998915511073535e-05,2.556655028128067e-05,4.102998428491042e-05,2.5340218218873867,1.7946490058491362
learnable_seasonal_cdf_rz,2,11,5,0.00512627656129382,0.005017864924282184,0.0026276504207317,0.0026207095552528985,0.00242437566650176,83.98891518023869,82.21269891943882
learnable_seasonal_cdf_rz,2,12,5,0.105998340618885,0.021232379558968808,0.09503892363223314,0.020357379345407788,0.08782598180575261,1736.676812699813,347.8713066941451
learnable_seasonal_cdf_rz,2,13,5,0.005385251592932299,0.0048176090552738,0.0034314730671329797,0.003554125628450607,0.0019818703999043602,88.23196209860345,78.93170676160578
learnable_seasonal_cdf_rz,2,14,5,0.00017745758803842685,9.428160687819006e-05,5.185370806701725e-05,2.1145259623013302e-05,4.852207489355955e-05,2.90746512242234,1.544709847092918
learnable_seasonal_cdf_rz,2,15,5,3.897311849589097e-05,8.07546882793173e-06,1.8493656235712344e-05,4.50395467683065e-06,1.4811413179854465e-05,0.6385355734366777,0.13230848127683345
learnable_seasonal_cdf_rz,2,16,5,5.1571219449309003e-05,1.8204034490841522e-05,1.896274157694068e-05,6.104072223889229e-06,1.649638008800677e-05,0.8449428594574787,0.2982549010979475
learnable_seasonal_cdf_rz,2,17,5,0.00012670378264792545,9.698888376625111e-05,2.4749305765334272e-05,2.118876521536659e-05,2.593938596301593e-05,2.07591477490397,1.5890658716266048
learnable_seasonal_cdf_rz,2,18,5,0.00027717254025659327,0.00035708900671244505,3.2154981887081e-05,4.51806710743058e-05,3.1164060713495106e-05,4.541194899564782,5.850546285977371
learnable_seasonal_cdf_rz,2,19,5,9.417591617192324e-05,6.295657218665399e-05,2.9067272350531052e-05,3.775515640146722e-05,2.2414321855606348e-05,1.5429782105612682,1.0314804787066214
learnable_seasonal_cdf_rz,2,20,5,5.216863659009486e-05,2.234515516152552e-05,2.2839400089928255e-05,1.2013507153434347e-05,1.8298451678027794e-05,0.8547309418921142,0.36610302216643414
learnable_seasonal_cdf_rz,2,21,5,3.827737446712139e-05,6.625004078506101e-06,1.7621349721008476e-05,6.955312915386824e-06,1.3845544175498957e-05,0.6271365032693168,0.10854406682224396
learnable_seasonal_cdf_rz,2,22,5,0.0001447889150813291,7.491367379871792e-05,4.828786915358691e-05,2.3192382680821826e-05,4.4730892038408906e-05,2.372221584692862,1.2273856315185354
learnable_seasonal_cdf_rz,2,23,5,0.00582157410085206,0.004931202015017301,0.00320133949978798,0.0031456873477046458,0.00242950369067448,95.38067006836104,80.79281381404299
learnable_seasonal_cdf_rz,2,24,5,0.168194880901659,0.015440800814335872,0.13576334382500183,0.02409744010619822,0.12573774349464176,2755.704928692782,252.98208054207893
learnable_seasonal_cdf_rz,2,25,5,0.00622530004808052,0.005567263903774643,0.00232988618507244,0.00222872520243928,0.0023693734569305404,101.99531598775212,91.214051799444
learnable_seasonal_cdf_rz,2,26,5,0.0001747025979538551,0.00010702235951949884,6.257675332731057e-05,3.178312150800363e-05,5.081614693007383e-05,2.8623273648766574,1.753454338367894
learnable_seasonal_cdf_rz,2,27,5,4.442560188371368e-05,9.18549134588776e-06,2.2637970741989715e-05,9.736676628003953e-06,1.826731168795522e-05,0.727869061262765,0.15049509021102503
learnable_seasonal_cdf_rz,2,28,5,6.01406802859253e-05,2.4984418428187996e-05,2.762916324240666e-05,8.602131249419809e-06,2.3445757078588673e-05,0.9853449058046001,0.4093447115274321
learnable_seasonal_cdf_rz,2,29,5,0.00012053453884381673,0.00012862056985047846,3.6407557587682324e-05,3.834458071166758e-05,2.7449610402331607e-05,1.9748378844175345,2.1073194164305793
learnable_seasonal_cdf_rz,2,30,5,0.0002402712277482749,0.00025439505477218666,4.027224834911222e-05,6.404154961612401e-05,3.631772898372473e-05,3.9366037954282147,4.1680085773881625
learnable_seasonal_cdf_rz,2,31,5,0.00013365357636119208,9.835833988152033e-05,3.5606449699105825e-05,4.3776450535954615e-05,3.111465475636261e-05,2.189780195102024,1.6115030406191957
learnable_seasonal_cdf_rz,2,32,5,5.553937339148407e-05,2.008155656753248e-05,1.893085355721581e-05,8.709681220854285e-06,1.6871398497818475e-05,0.909957093646075,0.32901622280245213
learnable_seasonal_cdf_rz,2,33,5,3.579678636569756e-05,6.886309590770299e-06,1.7289910820960707e-05,6.727818206982703e-06,1.5766811896297427e-05,0.5864945478155887,0.11282529633518058
learnable_seasonal_cdf_rz,2,34,5,0.00013026811311978457,7.929570138609174e-05,5.2437838455443184e-05,3.495045853047908e-05,4.335615764821918e-05,2.134312765354968,1.2991807715100798
learnable_seasonal_cdf_rz,2,35,5,0.00450434665367306,0.004761767865168453,0.00223316997443488,0.0020867304936069164,0.0020924733135229,73.7992155737805,78.01680470291981
learnable_seasonal_cdf_rz,2,36,5,0.07905319907307548,0.00923886033474683,0.06732628715965419,0.013612437201275064,0.0614140801321004,1295.2076136132696,151.3694877244919
learnable_seasonal_cdf_rz,2,37,5,0.0058167682382748,0.00513687228902622,0.0016219530378030402,0.0020023328151872353,0.0015922168421107,95.30193081589502,84.1625155834058
learnable_seasonal_cdf_rz,2,38,5,0.0001304589387960207,8.073013371045052e-05,4.1814376292053984e-05,2.455419765852642e-05,3.621057475937466e-05,2.137439253234441,1.3226825107125222
learnable_seasonal_cdf_rz,2,39,5,4.081032989286565e-05,1.3602215776493188e-05,2.0347587569289298e-05,5.540200691183403e-06,1.5869671173206605e-05,0.6686364449647109,0.22285870328206436
learnable_seasonal_cdf_rz,2,40,5,5.962464094759329e-05,2.7024641562118346e-05,2.0145942538708687e-05,1.1746800124923984e-05,1.7636377005896914e-05,0.9768901172853685,0.442771727353747
learnable_seasonal_cdf_rz,3,1,5,0.00279651214673924,0.00137114634825821,0.00135662534498938,0.0007389244679333554,0.00107317595838622,45.818055012176686,22.464861769862225
learnable_seasonal_cdf_rz,3,2,5,9.566147154761498e-05,3.088408094113287e-05,5.212670714793354e-05,1.1942328689515267e-05,4.379799511072959e-05,1.567317549836713,0.5060047821400843
learnable_seasonal_cdf_rz,3,3,5,7.942246489642096e-05,2.3483331298472595e-05,4.253352129735873e-05,8.466686038754917e-06,3.6419002712305096e-05,1.3012576648632617,0.38475089999479106
learnable_seasonal_cdf_rz,3,4,5,0.00010180600906787619,4.098444119387749e-05,4.8120411041334284e-05,1.1578837239793177e-05,4.276326567380583e-05,1.6679896525681481,0.6714890845206296
learnable_seasonal_cdf_rz,3,5,5,0.0001328429177531721,7.775846114080932e-05,5.7352375275992345e-05,3.0660398103066335e-05,4.657947939466524e-05,2.176498364468712,1.2739946273313478
learnable_seasonal_cdf_rz,3,6,5,0.0003107544934425372,0.00025313970452496565,0.0001089928341112869,0.00010498793868600821,9.321483153187094e-05,5.09140162056303,4.1474409189374555
learnable_seasonal_cdf_rz,3,7,5,0.00013096375020045617,6.50157162587215e-05,6.078202080197834e-05,2.4866985849445344e-05,4.810243976328883e-05,2.1457100832849942,1.0652174951830946
learnable_seasonal_cdf_rz,3,8,5,9.079655984838375e-05,2.9251537195080664e-05,4.438231492948095e-05,1.4988868778882938e-05,3.736190140895747e-05,1.4876108365562328,0.4792571854048356
learnable_seasonal_cdf_rz,3,9,5,8.325908069045995e-05,3.459895964493355e-05,4.17720064143282e-05,1.5214073461740299e-05,3.5975616521763336e-05,1.3641167780327057,0.5668693548230517
learnable_seasonal_cdf_rz,3,10,5,9.873153263182053e-05,4.3286162814832456e-05,5.0477298026457935e-05,2.1906364033581315e-05,4.3973766110266535e-05,1.6176174306397963,0.7092004915583239
learnable_seasonal_cdf_rz,3,11,5,0.00152749238144542,0.0005806795963171925,0.00061487627220606,0.00029076741490065267,0.00054445131048596,25.026435177602565,9.513854506060506
learnable_seasonal_cdf_rz,3,12,5,0.06410696762392913,0.00683624092733308,0.05358387095614042,0.005976480162059781,0.046901204470657945,1050.3285575504565,112.00497135342519
learnable_seasonal_cdf_rz,3,13,5,0.0016801279715866,0.0009230714363026777,0.00074534702971402,0.0004392354295979552,0.0005843082945915,27.527216686475395,15.123602412382866
learnable_seasonal_cdf_rz,3,14,5,9.946453927232156e-05,5.2660646072423046e-05,4.8477349108097706e-05,1.6725080021032064e-05,4.0458665734308824e-05,1.629627011437933,0.8627920252510608
learnable_seasonal_cdf_rz,3,15,5,8.455682183267386e-05,2.5405726086366333e-05,3.721072421348528e-05,9.62508266356055e-06,3.4428347559865114e-05,1.385378968906706,0.41624741619938416
learnable_seasonal_cdf_rz,3,16,5,9.55131866676382e-05,3.245439607715091e-05,4.1891651315625086e-05,1.0510641587043046e-05,4.057592385195157e-05,1.5648880503626015,0.5317328253280776
learnable_seasonal_cdf_rz,3,17,5,0.0001536437259863599,7.882962969955852e-05,6.446839178238807e-05,3.2963253273979605e-05,5.3979200412378526e-05,2.5172988065614383,1.291544652997896
learnable_seasonal_cdf_rz,3,18,5,0.0003799117344599989,0.00033597493288197366,0.0001213194236375593,0.00012023694641508552,0.00010737876342648751,6.22447385739313,5.50461330033866
learnable_seasonal_cdf_rz,3,19,5,0.00015640779194993045,7.60328676034136e-05,6.133981556122475e-05,2.6979037839524425e-05,5.259950010558775e-05,2.562585263308072,1.2457225028145413
learnable_seasonal_cdf_rz,3,20,5,7.891215919472991e-05,1.83545736872229e-05,3.9139016013928166e-05,8.940440770811164e-06,3.710968427519281e-05,1.2928968162467256,0.3007213352919755
learnable_seasonal_cdf_rz,3,21,5,6.8888821948474e-05,2.3527311842603776e-05,4.417906331869651e-05,1.669877530092225e-05,3.48582049438903e-05,1.1286744588040594,0.38547147722972575
learnable_seasonal_cdf_rz,3,22,5,9.217777357566583e-05,1.566875537504728e-05,5.2474805194334506e-05,1.597637765932415e-05,4.404813044276772e-05,1.5102406422642456,0.2567168880654561
learnable_seasonal_cdf_rz,3,23,5,0.0017061542829481398,0.0007477117190824992,0.0008144806229179201,0.0003863128401128208,0.0006576142476690999,27.953631771823257,12.250508805447504
learnable_seasonal_cdf_rz,3,24,5,0.12171678937362344,0.01216015941826733,0.07803086037221885,0.010561691068416569,0.08410851928357435,1994.2078770974472,199.23205190889166
learnable_seasonal_cdf_rz,3,25,5,0.0014959092799986,0.0007106946014289088,0.00066861349869342,0.0003129826813808899,0.00057900547524082,24.50897764349795,11.644020349811463
learnable_seasonal_cdf_rz,3,26,5,9.195509812396136e-05,3.170318516050189e-05,5.1302048076576755e-05,7.100136984027914e-06,4.3028364127782866e-05,1.506592327663305,0.5194249856703365
learnable_seasonal_cdf_rz,3,27,5,7.456722823449106e-05,2.836850124512366e-05,4.290593337692891e-05,1.3975914292314409e-05,3.506112821427017e-05,1.2217094673939843,0.46478952440028626
learnable_seasonal_cdf_rz,3,28,5,8.013519607439965e-05,2.82210448311346e-05,3.985656552981535e-05,1.1627216284446174e-05,3.5326179087450646e-05,1.312935052483255,0.4623735985139366
learnable_seasonal_cdf_rz,3,29,5,0.00013568059998401096,5.600878708100751e-05,5.737600868179928e-05,2.769240191212942e-05,5.119782208885301e-05,2.2229909501386955,0.9176479675355435
learnable_seasonal_cdf_rz,3,30,5,0.00035687429837101255,0.0003163490355912599,0.0001151946590485768,0.00014023099295991132,9.176843349836055e-05,5.847028504511303,5.183062599127108
learnable_seasonal_cdf_rz,3,31,5,0.00015843223290633212,9.21766772399785e-05,6.828365999420697e-05,4.0105172846081784e-05,5.4967344954480444e-05,2.5957537039381475,1.5102226799002276
learnable_seasonal_cdf_rz,3,32,5,8.589787623575024e-05,3.217680767752048e-05,4.6723534403984674e-05,1.81024426514927e-05,3.7693073082001076e-05,1.4073508042468346,0.5271848169891628
learnable_seasonal_cdf_rz,3,33,5,7.789109508700861e-05,2.0032989954561238e-05,4.3898858920375144e-05,1.1906242546961105e-05,3.386905351345776e-05,1.2761677019055626,0.32822050741555947
learnable_seasonal_cdf_rz,3,34,5,8.798737888188806e-05,1.6914022613647094e-05,4.7784281589689475e-05,8.189678532137326e-06,4.138283879025445e-05,1.441585215600956,0.27711934650213316
learnable_seasonal_cdf_rz,3,35,5,0.0011421697228133601,0.0004460985004764289,0.0004715596957296,0.0002582660336755757,0.0004049625254069,18.71330873857466,7.3088778318059955
learnable_seasonal_cdf_rz,3,36,5,0.051275671442606016,0.003137213009491153,0.042137690855442,0.002157122665117728,0.03585324837298718,840.1006009156575,51.40009794750336
learnable_seasonal_cdf_rz,3,37,5,0.0008670562268746001,8.123861911648603e-05,0.0004207591912600801,0.0001556846408749051,0.00038377697574706003,14.20584922111433,1.331013535604216
learnable_seasonal_cdf_rz,3,38,5,9.615156212056598e-05,2.85530167054335e-05,5.323426029142622e-05,7.46132532053113e-06,4.364127088304985e-05,1.5753471937835584,0.4678126257021671
learnable_seasonal_cdf_rz,3,39,5,8.050661955792622e-05,2.0920712551300325e-05,4.1849660341907117e-05,1.2331697931223946e-05,3.693706202529205e-05,1.3190204548373603,0.3427649544410496
learnable_seasonal_cdf_rz,3,40,5,8.100074716583398e-05,2.1846245529734762e-05,4.1914058033395444e-05,7.086939667641764e-06,3.461722613568202e-05,1.327116241565268,0.35792888675969087
learnable_seasonal_cdf_rz,4,1,5,0.00082534564096754,0.000604627437195126,0.00027041194228418,0.00015431868123825168,0.00023683027882524002,13.522462981613057,9.906215931005105
learnable_seasonal_cdf_rz,4,2,5,9.289329727072985e-05,3.461828987527319e-05,4.4058291940284715e-05,1.4143319255346987e-05,3.899747147835568e-05,1.52196378248367,0.5671860613165461
learnable_seasonal_cdf_rz,4,3,5,6.878141902461561e-05,1.6847365637596277e-05,3.9083956724179316e-05,8.367098311784823e-06,3.301861234325492e-05,1.1269147692993022,0.2760272386063774
